"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-11","9.62","0.00","0.0","49","66","32",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-12","9.17","0.28","0.0","45","55","35","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-13","7.38","0.15","0.0","52","63","40","    1",,"    1",,,,,,,,"    1","    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-14","12.53","0.00","0.0","52","61","43",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-15","6.93","0.30","0.0","46","53","39","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-16","4.70","0.02","0.0","47","51","43","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-17","8.72","0.00","0.0","48","55","41","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-18","16.78","0.00","0.0","44","52","35",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-19","7.38","0.00","0.0","44","55","32",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-20","11.63","0.18","0.0","44","53","34",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-21","21.47","1.09","0.0","46","49","43","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-22","19.01","0.00","0.0","48","54","42","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-23","13.42","0.00","0.0","50","61","39",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-24","13.20","0.00","0.0","52","66","37",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-25","8.28","0.00","0.0","41","50","32",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-26","14.09","0.00","0.0","35","40","29",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-27","10.29","0.00","0.0","34","43","25",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-28","7.61","0.00","0.0","39","50","28",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-29","9.84","1.24","0.0","41","44","38","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-30","11.63","0.22","0.0","50","57","42","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-03-31","4.92","0.05","0.0","46","50","42",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-01","4.47","0.05","0.0","47","49","44","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-02","9.62","0.00","0.0","49","58","40",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-03","7.38","0.00","0.0","49","62","36","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-04","10.07","0.00","0.0","53","60","45",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-05","6.93","0.00","0.0","52","64","40",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-06","9.84","0.13","0.0","60","70","49","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-07","10.29","0.00","0.0","57","67","47","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-08","5.82","0.00","0.0","58","70","45","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-09","8.72","0.16","0.0","71","89","53","    1",,"    1",,,,,"    1",,,"    1","    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-10","9.40","0.29","0.0","61","68","53","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-11","7.38","0.49","0.0","53","55","51","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-12","9.40","0.00","0.0","65","77","53","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-13","10.74","0.06","0.0","69","79","58",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-14","6.93","0.00","0.0","63","73","53",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-15","7.61","0.16","0.0","61","71","50",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-16","9.84","0.18","0.0","49","55","43","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-17","14.76","0.02","0.0","46","52","39",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-18","15.21","0.14","0.0","44","51","37","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-19","6.26","0.00","0.0","48","62","34",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-20","8.50","0.00","0.0","57","69","44",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-21","8.50","0.00","0.0","64","72","55",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-22","7.61","0.00","0.0","73","87","58",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-23","8.95","0.00","0.0","72","84","60","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-24","13.20","0.00","0.0","71","86","55",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-25","8.72","0.00","0.0","52","57","46",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-26","7.38","0.00","0.0","54","66","41",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-27","8.72","0.00","0.0","61","79","43",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-28","11.63","0.00","0.0","60","67","52",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-29","6.93","0.00","0.0","56","66","45",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-04-30","8.28","0.00","0.0","60","75","45",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-01","5.82","0.00","0.0","68","82","54",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-02","5.59","0.00","0.0","72","85","59","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-03","6.71","0.00","0.0","75","87","62","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-04","7.83","0.00","0.0","75","87","63","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-05","8.95","0.00","0.0","75","85","65",,,,,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-06","10.96","0.00","0.0","59","67","50",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-07","9.40","0.00","0.0","57","67","46",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-08","7.38","0.00","0.0","60","71","49","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-09","5.59","0.04","0.0","67","77","57","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-10","5.14","0.00","0.0","71","84","57",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-11","6.93","0.00","0.0","75","88","61",,,,,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-12","10.51","0.02","0.0","71","83","59",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-13","13.20","0.00","0.0","63","72","53",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-14","10.51","0.00","0.0","60","71","49",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-15","6.49","0.00","0.0","62","74","50",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-16","9.84","0.00","0.0","62","72","51",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-17","8.50","0.00","0.0","58","62","54",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-18","6.71","0.08","0.0","63","67","59","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-19","5.82","0.76","0.0","69","75","62","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-20","8.28","0.11","0.0","63","68","57","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-21","8.28","0.19","0.0","60","63","57","    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-22","6.49","0.82","0.0","70","78","61","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-23","7.38","0.00","0.0","66","76","56",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-24","6.71","0.00","0.0","67","79","55",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-25","9.62","0.52","0.0","68","74","62","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-26","8.50","1.07","0.0","64","65","62","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-27","6.26","0.10","0.0","68","75","61","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-28","6.26","0.00","0.0","67","74","59","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-29","7.16","0.00","0.0","69","77","60",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-30","12.97","0.00","0.0","65","71","59",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-05-31","8.95","0.00","0.0","60","70","50",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-01","6.04","0.52","0.0","61","67","54","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-02","5.82","0.00","0.0","72","78","65","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-03","9.84","0.00","0.0","66","73","58",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-04","8.72","0.17","0.0","68","77","58","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-05","4.92","0.07","0.0","72","80","63","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-06","6.49","0.08","0.0","74","81","67","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-07","8.05","1.01","0.0","70","76","63","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-08","5.37","0.00","0.0","71","81","61","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-09","6.49","0.00","0.0","71","81","60",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-10","6.04","0.00","0.0","73","83","62",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-11","10.29","0.00","0.0","75","85","64",,,,,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-12","7.38","0.00","0.0","79","88","70","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-13","4.92","0.03","0.0","82","90","73","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-14","8.05","0.00","0.0","81","88","74","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-15","10.07","0.20","0.0","81","87","74","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-16","12.75","1.64","0.0","76","78","73","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-17","12.75","0.00","0.0","78","87","69",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-18","7.16","0.00","0.0","76","85","67",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-19","9.17","0.00","0.0","77","85","68","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-20","9.62","0.00","0.0","79","88","70","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-21","7.61","0.00","0.0","78","86","70",,,"    1",,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-22","8.72","0.81","0.0","77","87","67","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-23","9.40","0.01","0.0","71","75","66","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-24","7.61","0.00","0.0","72","81","63",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-25","3.58","0.00","0.0","75","85","64",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-26","5.59","0.00","0.0","78","88","67",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-27","7.16","0.00","0.0","80","90","70",,,,,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-28","7.16","0.00","0.0","83","92","74",,,,,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-29","6.49","0.00","0.0","84","92","75","    1",,"    1",,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-06-30","6.71","0.15","0.0","84","92","76","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-01","8.95","0.10","0.0","80","89","71",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-02","9.62","0.00","0.0","66","74","58",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-03","9.84","0.00","0.0","68","78","58",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-04","8.05","0.98","0.0","79","88","70","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-05","6.49","0.18","0.0","76","85","67","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-06","8.28","0.00","0.0","70","78","62",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-07","9.40","0.00","0.0","72","83","61",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-08","8.50","0.45","0.0","75","82","67","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-09","6.93","0.03","0.0","80","89","71","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-10","7.16","0.53","0.0","81","92","70",,,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-11","10.74","0.00","0.0","78","86","69","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-12","9.17","0.00","0.0","73","81","65",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-13","9.17","0.00","0.0","72","80","64",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-14","10.74","0.00","0.0","74","82","65",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-15","6.93","0.00","0.0","74","84","64",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-16","6.26","0.00","0.0","78","89","66",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-17","7.38","0.00","0.0","81","92","70",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-18","6.71","0.20","0.0","75","78","72","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-19","10.29","0.00","0.0","75","81","69","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-20","8.50","0.00","0.0","74","82","66",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-21","5.59","0.00","0.0","73","84","61",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-22","7.83","0.00","0.0","75","86","63",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-23","9.17","0.00","0.0","81","91","71","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-24","11.41","0.00","0.0","85","93","76","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-25","14.32","0.00","0.0","86","93","78",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-26","11.18","1.33","0.0","79","88","69","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-27","8.28","0.00","0.0","73","79","67",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-28","8.28","0.00","0.0","72","79","64",,,,,,,,,,,,,,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-29","9.84","0.97","0.0","66","68","63","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-30","7.61","0.01","0.0","73","79","66","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-07-31","6.71","0.00","0.0","74","81","67",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-01","6.93","0.00","0.0","76","84","67",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-02","9.40","0.00","0.0","74","84","63",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-03","10.07","0.00","0.0","77","86","67",,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-04","6.93","0.00","0.0","80","86","73",,,"    1",,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-05","4.70","0.00","0.0","82","90","74","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-06","7.83","0.00","0.0","83","91","75","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-07","7.83","0.00","0.0","85","95","75","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-08","7.61","0.00","0.0","87","97","76",,,,,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-09","8.05","0.00","0.0","88","97","79",,,,,,,,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-10","8.05","0.40","0.0","87","96","77","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-11","5.37","0.92","0.0","82","89","74","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-12","7.38","0.18","0.0","77","81","73","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-13","3.80","0.23","0.0","77","82","71","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-14","5.37","0.00","0.0","78","86","70","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-15","4.47","0.01","0.0","77","84","69","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-16","10.29","0.00","0.0","77","85","69","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2001-08-17","10.74","0.01","0.0","80","86","73",,,,,,,,"    1",,,,,,,"    1",,,,,
